NPAFC Salmonid Catch Statistics 1925–2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country,Whole Country/Province/State,Reporting Area,Species,Catch Type,Data Type,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
United States,Alaska,Central,Chinook,Commercial,Round wt (MT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,852.71","1,753.72","1,733.40","1,165.43","1,036.43",695.26,716.03,"1,191.65","1,232.16","1,943.81","1,881.59","1,497.47","1,299.78","1,858.41",962.05,559.70,674.66,885.01,"1,035.43","1,498.51","1,243.97","1,271.78",958.17,437.75,367.43,389.27,490.34,259.18,218.72,232.34,543.41,395.80,440.77,305.10,379.34,110.44,109.84,136.36,134.40
United States,Alaska,Central,Steelhead,Commercial,Round wt (MT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,1.19,,,,,,,,,,,,,,,,0.00,,,,,,,,,,0.00,,,,,,,,,
United States,Alaska,Western,Pink,Commercial,Round wt (MT),6.11,"1,267.74",529.64,71.58,,381.55,,264.46,0.23,51.72,0.12,808.06,0.30,,0.10,396.34,5.03,263.71,1.98,88.96,3.97,63.29,0.72,81.71,0.06,49.35,33.13,74.20,138.51,"1,083.93",50.58,194.35,6.04,"2,808.35",34.57,"1,385.85",242.41,"4,126.52",213.64,"2,406.25",4.29,"3,656.16",61.86,"4,400.06",619.13,"2,006.42",77.23,262.30,76.80,"2,132.07",45.98,"1,809.56",89.85,"8,926.58","1,172.59","8,517.72",846.55,"4,662.06",134.44,"8,865.34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,Alaska,Western,Chum,Commercial,Round wt (MT),901.82,"1,239.38",866.93,"1,467.23","2,344.03",982.62,"2,105.70","2,940.28",827.71,"1,051.15",324.67,847.21,"1,124.19","1,767.88","3,100.48","1,096.41","1,689.40",514.15,"1,303.72","1,452.06","2,977.84",830.53,890.38,"2,015.29",945.81,"1,123.89","1,404.40","1,608.83","1,899.67","2,527.44","1,050.79","2,326.13","1,689.39","1,884.77","2,727.25","5,532.41","3,094.44","3,505.61","1,800.11","3,798.49","1,650.40","2,079.41","2,049.58","1,838.48","2,177.07","4,212.65","4,233.20","4,503.24","6,779.40","6,824.60","7,334.38","8,262.07","10,926.98","10,379.92","8,673.19","13,127.32","16,927.88","9,590.42","11,787.71","14,056.29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,Alaska,Western,Sockeye,Commercial,Round wt (MT),"20,580.90","49,594.70","27,943.15","50,777.21","32,270.34","10,936.45","33,464.31","39,306.76","59,386.49","53,562.58","8,655.28","52,330.97","54,610.32","63,475.85","34,764.50","13,357.96","18,881.03","15,655.42","44,185.44","29,528.31","19,000.16","21,609.72","46,900.14","37,086.20","16,258.75","17,982.63","11,601.91","28,796.01","16,433.23","12,382.71","12,720.81","25,337.05","16,373.52","8,550.52","12,970.83","31,500.22","32,946.48","12,674.74","7,318.10","13,817.62","49,927.81","26,473.89","12,990.84","7,591.67","16,728.87","49,520.99","27,051.98","6,967.50","3,046.84","4,339.93","12,628.40","17,306.57","16,011.30","29,154.37","62,462.62","63,743.39","77,289.83","48,018.04","101,600.28","68,134.96",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,Alaska,Western,Coho,Commercial,Round wt (MT),53.46,42.83,0.47,15.59,188.82,110.00,2.96,14.91,50.89,39.26,33.03,78.30,5.48,18.12,1.04,82.20,113.68,94.24,5.38,78.98,52.94,166.40,30.80,38.07,84.77,92.56,136.77,50.01,14.87,75.81,67.73,204.40,221.43,437.50,55.84,65.78,239.29,229.12,238.16,176.68,60.17,256.99,369.58,814.73,640.48,312.42,112.10,193.68,797.39,761.90,549.85,497.90,"1,452.18","1,210.78","2,233.09","2,272.03","2,075.73","4,375.64","1,183.64","5,433.06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,Alaska,Western,Chinook,Commercial,Round wt (MT),732.56,547.89,615.77,485.25,"1,106.47",850.59,433.20,645.08,451.79,595.03,165.51,378.62,337.11,483.09,348.14,297.98,530.79,367.96,582.99,264.78,395.76,455.84,908.90,704.41,742.19,757.00,909.42,780.57,910.30,"1,067.48","1,121.92","1,119.26","1,317.54","1,405.24","1,453.13","1,412.16","2,190.99","1,829.90","1,734.31","2,043.37","2,170.92","1,835.82","2,922.52","2,418.58","2,511.06","2,699.60","2,857.01","2,248.37","1,948.17","1,467.67","1,003.02","2,010.39","3,044.56","3,759.58","3,748.53","2,843.85","4,488.55","4,312.13","3,590.93","2,677.71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,Alaska,Western,Steelhead,Commercial,Round wt (MT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,Alaska,Westward,Pink,Commercial,Round wt (MT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,609.68","26,949.73","10,634.17","41,583.54","21,713.51","14,457.42","38,685.47","23,821.51","65,803.60","30,388.59","98,205.24","9,058.08","21,525.64","51,142.12","30,437.19","20,316.42","39,151.68","34,335.65","30,967.23","45,399.85","60,644.36","62,075.73","58,268.91","39,461.97","57,941.61","16,528.26","34,112.50","28,529.07","52,679.02","18,794.10","76,184.72","11,214.06","91,289.26","11,952.88","77,848.44","41,196.96","62,265.23","33,463.91","62,413.06"
United States,Alaska,Westward,Chum,Commercial,Round wt (MT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,012.15","11,084.38","8,442.19","14,581.26","3,645.42","6,892.75","9,217.81","8,020.74","5,300.09","10,140.46","12,254.62","5,246.15","4,701.91","4,078.51","6,510.97","8,919.28","8,488.08","5,360.54","6,043.59","6,309.37","4,085.26","8,811.07","5,652.55","7,489.75","9,860.43","7,976.20","7,252.01","6,766.66","6,923.77","3,319.69","5,273.22","3,158.13","15,112.40","5,403.57","5,994.97","3,641.36","6,270.39","4,046.77","6,539.81"
United States,Alaska,Westward,Sockeye,Commercial,Round wt (MT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,150.44","23,541.31","19,038.81","17,833.17","18,436.62","31,178.69","31,013.64","32,530.77","34,227.94","23,299.17","31,030.18","28,996.37","19,689.70","19,333.51","31,937.29","24,417.06","16,515.18","14,138.21","20,002.48","24,131.00","26,053.97","17,385.80","22,772.59","17,397.69","19,381.90","16,698.29","21,833.98","18,611.12","22,393.61","18,338.17","25,886.10","24,046.67","26,875.71","13,029.59","16,153.55","9,849.30","22,594.35","23,991.03","15,509.01"
United States,Alaska,Westward,Coho,Commercial,Round wt (MT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,152.74","2,345.15","2,645.58","4,995.82","2,474.45","3,221.95","3,283.38","4,078.86","2,448.60","3,923.97","3,265.55","2,914.78","2,431.38","3,100.75","1,957.45","2,701.67","2,640.95","2,644.15","2,257.65","2,524.74","2,057.08","2,890.16","2,111.13","2,814.33","2,159.12","2,167.16","1,297.00","1,120.01","1,872.01","3,373.16","2,289.81","1,757.94","2,974.32","2,792.69","3,553.17","2,117.92","2,153.11",538.33,"1,423.20"
United States,Alaska,Westward,Chinook,Commercial,Round wt (MT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.99,196.80,246.33,408.74,182.04,377.20,282.42,380.21,630.20,414.59,391.54,190.66,239.40,219.06,199.77,165.22,212.36,156.18,150.58,297.15,189.80,196.09,163.46,116.41,110.33,168.37,170.95,138.11,179.91,105.85,244.14,178.71,128.46,92.79,157.89,90.26,97.53,89.05,91.63
United States,Alaska,Westward,Steelhead,Commercial,Round wt (MT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,0.12,,0.08,0.15,0.34,,0.12,0.03
United States,Alaska,Arctic Yukon Kuskokwim,Pink,Commercial,Round wt (MT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.38,86.56,3.31,164.51,1.50,24.37,0.90,161.75,192.99,"1,131.19",90.40,545.66,0.04,608.29,0.00,167.77,,,0.12,,0.09,0.00,4.78,108.39,21.20,39.97,8.98,223.44,10.97,342.87,111.36,541.34,33.05,102.43,134.47,12.08,364.67,130.09,4.67
United States,Alaska,Arctic Yukon Kuskokwim,Chum,Commercial,Round wt (MT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,684.11","5,273.24","3,966.05","10,463.77","7,699.10","3,986.03","4,412.03","3,840.31","1,030.43","1,941.04","5,074.60","2,115.61","1,351.36","1,173.14",936.48,839.89,948.13,203.81,288.93,446.75,"1,314.09","1,640.20","1,742.00","1,969.28","1,950.95","2,722.21","3,604.56","3,184.94","3,964.40","4,764.06","3,340.03","4,619.23","5,401.33","6,244.17","3,815.46",710.10,363.13,"1,748.64",567.69
United States,Alaska,Arctic Yukon Kuskokwim,Sockeye,Commercial,Round wt (MT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.55,461.75,581.66,507.85,271.61,621.12,639.40,618.48,556.91,604.97,623.86,399.29,397.95,398.26,241.93,341.35,204.75,73.13,209.66,190.75,369.12,430.43,463.17,342.51,502.60,625.85,228.85,280.90,151.16,211.70,168.31,7.35,7.63,8.73,19.53,352.72,319.08,3.19,1.01
United States,Alaska,Arctic Yukon Kuskokwim,Coho,Commercial,Round wt (MT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,561.53","2,386.70","1,650.03","2,475.93","2,261.63","1,640.61","2,177.61","2,988.08","2,217.78","3,322.54","2,128.00","4,439.57",795.02,"1,206.52",142.40,"1,108.17",848.28,411.94,"1,391.70","1,883.36","1,187.73","1,213.63","1,232.54","1,341.30",892.55,473.61,820.39,719.31,938.45,"1,393.30","1,521.33",892.96,989.59,"1,156.72",566.47,185.58,64.16,34.54,14.32
United States,Alaska,Arctic Yukon Kuskokwim,Chinook,Commercial,Round wt (MT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,102.43","1,323.78","1,803.35","1,404.09","1,466.09","1,498.89","1,323.87","1,601.48","1,127.99","1,292.10","1,870.85","1,052.52","1,512.49",700.45,829.29,267.63,132.48,298.47,487.07,692.48,482.45,553.11,425.81,169.94,136.34,172.02,102.39,58.60,21.31,12.29,42.54,0.98,1.90,1.38,24.12,26.31,13.55,0.04,0.01
United States,Alaska,Arctic Yukon Kuskokwim,Steelhead,Commercial,Round wt (MT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,,,,,,
United States,Washington,Whole state,Total,Commercial,Number (000's),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,558.52","3,845.20","4,547.76","1,675.90","4,076.96","1,618.60",788.70,"1,573.00","3,676.90","3,454.54","4,029.40","3,500.56","2,215.70","3,117.90","2,604.00","1,647.87","6,324.74","3,736.94","6,788.06","2,221.73","8,650.00","3,131.70","2,965.13","1,775.66","2,261.09","2,426.94","1,060.88",763.86,"1,425.60","2,014.21","1,443.60"
United States,Oregon,Whole state,Total,Commercial,Number (000's),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.71,93.20,266.04,229.29,187.92,159.90,135.70,390.10,,472.07,556.93,446.65,253.60,36.40,187.46,,370.15,411.27,358.76,169.48,299.69,936.21,575.24,142.48,103.00,78.24,92.28,131.97,181.69,211.69,162.28
United States,California,Whole state,Total,Commercial,Number (000's),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.97,295.80,679.62,380.36,486.52,226.90,291.40,480.50,193.30,391.70,491.89,502.11,348.00,79.10,141.71,,15.76,30.64,98.00,311.00,297.63,168.28,110.51,55.19,42.33,78.42,271.49,177.80,202.46,211.21,
United States,WOC,WOC,Total,Commercial,Number (000's),"13,538.25","5,569.03","12,747.80","5,564.53","13,923.88","7,607.53","12,616.84","4,777.06","11,076.71","6,530.12","11,881.13","5,001.92","10,737.44","5,584.95","8,109.58","5,112.15","9,350.87","7,408.79","4,389.67","3,704.76","10,870.40","8,516.93","14,832.86","5,922.74","12,495.47","5,744.56","11,490.99","6,330.48","11,922.92","8,518.04","10,397.20","6,303.15","8,890.17","8,858.71","7,517.20","3,112.79","5,281.90","3,795.60","10,989.10","4,350.60","5,926.20","6,103.30","10,728.60","5,171.40","6,058.39","6,594.90","11,308.90","5,808.00","10,825.60","8,536.30","7,781.60","8,501.50","8,744.00","6,482.00","10,622.00","5,730.00","9,168.00","8,050.00","5,002.00","4,480.00","11,237.00","9,070.00","10,413.00","7,886.00","10,318.00","6,046.00","8,785.00","3,322.00","7,000.19","4,234.20","5,493.41","2,285.54","4,751.40","2,005.40","1,215.80","2,443.60","3,870.20","4,318.30","5,078.23","4,449.32","2,817.30","3,233.40","2,933.17","1,647.87","6,710.65","4,178.86","7,244.82","2,702.20","9,247.32","4,235.09","3,650.88","1,973.33","2,406.42","2,583.59","1,424.65","1,073.63","1,809.74","2,437.11","1,605.88"
United States,Washington,Whole state,Pink,Commercial,Number (000's),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,094.57",0.20,"2,742.83",0.06,"1,873.59",0.90,53.80,0.40,784.30,0.34,"1,240.96",0.75,388.00,,515.00,0.69,"4,726.00",2.59,"4,523.83",1.67,"5,858.00",0.96,985.92,0.09,138.82,0.12,334.06,,428.51,0.39,707.30
United States,Washington,Whole state,Chum,Commercial,Number (000's),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,153.76","1,315.50",745.67,734.30,417.43,706.90,256.00,295.30,"1,619.40","2,004.70","1,601.25","2,156.04",758.00,"1,660.00","1,483.00",930.88,660.00,949.94,"1,088.00","1,105.80","1,744.00","1,185.30","1,189.77","1,012.84","1,428.93",868.47,295.78,288.99,355.36,"1,054.09",184.80
United States,Washington,Whole state,Sockeye,Commercial,Number (000's),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,727.55","1,841.00",413.85,334.51,"1,369.50",540.70,20.70,548.30,258.20,500.30,313.39,227.71,209.00,768.00,9.00,55.76,13.04,"1,976.16",288.15,172.73,40.00,736.39,102.51,33.54,26.78,"1,007.77",9.70,5.64,12.31,363.33,26.00
United States,Washington,Whole state,Coho,Commercial,Number (000's),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.82,492.50,462.77,350.91,170.98,209.20,244.60,550.20,686.20,545.70,509.56,783.83,534.00,391.00,338.00,388.46,655.00,394.73,474.06,545.54,496.00,651.44,105.38,370.90,304.70,313.53,193.65,288.25,428.89,299.63,241.90
United States,Washington,Whole state,Chinook,Commercial,Number (000's),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.35,157.00,148.78,204.15,197.43,118.80,185.10,145.10,274.00,369.00,330.91,294.26,291.00,268.00,216.00,234.85,227.00,364.91,365.38,370.58,475.00,513.27,532.27,319.43,338.92,222.67,214.62,166.21,194.44,289.94,279.00
United States,Washington,Whole state,Steelhead,Commercial,Number (000's),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.47,39.00,33.87,51.98,48.02,42.10,28.50,33.70,54.80,34.50,33.34,37.97,35.70,30.90,43.00,37.23,43.70,48.62,48.64,25.41,37.00,44.34,49.28,38.86,22.94,14.38,13.07,14.76,6.09,6.83,4.60
United States,Oregon,Whole state,Pink,Commercial,Number (000's),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.05,,0.13,,0.05,,0.10,,,,,,,,,,,0.00,4.50,,,,0.00,,0.00,0.00,,,0.01,0.00,
United States,Oregon,Whole state,Chum,Commercial,Number (000's),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.05,,<0.05,<0.05,0.02,,,,,0.01,,0.05,,,0.06,,0.03,0.28,0.00,,,,0.01,,0.00,0.00,,,0.00,,
United States,Oregon,Whole state,Sockeye,Commercial,Number (000's),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.50,,0.03,,0.77,,,,,6.19,13.11,0.42,,,16.19,19.68,0.50,0.09,1.60,0.09,2.10,0.77,6.26,4.82
United States,Oregon,Whole state,Coho,Commercial,Number (000's),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.70,62.80,22.69,26.47,19.17,24.40,55.90,191.60,,112.90,175.38,91.94,2.60,1.40,64.61,,157.87,87.71,83.13,10.02,30.00,282.76,36.58,28.85,30.11,10.96,22.09,48.93,106.66,82.20,60.94
United States,Oregon,Whole state,Chinook,Commercial,Number (000's),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.22,21.50,234.66,201.37,167.42,134.60,79.30,190.20,,359.00,381.48,353.52,251.00,35.00,108.38,,189.01,288.80,269.23,158.84,268.00,611.69,503.87,110.72,71.17,63.43,68.84,77.04,73.43,118.25,94.09
United States,Oregon,Whole state,Steelhead,Commercial,Number (000's),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.79,8.90,8.56,1.45,1.27,0.90,0.40,7.80,,0.13,0.07,0.38,,,14.41,,17.05,21.38,1.47,0.62,1.69,24.46,15.11,2.41,1.63,2.25,1.26,3.90,0.81,4.99,2.42
United States,California,Whole state,Pink,Commercial,Number (000's),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,California,Whole state,Chum,Commercial,Number (000's),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,California,Whole state,Sockeye,Commercial,Number (000's),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,California,Whole state,Coho,Commercial,Number (000's),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.05,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,California,Whole state,Chinook,Commercial,Number (000's),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.97,295.80,679.62,380.36,486.52,226.90,291.40,480.50,193.30,391.70,491.89,502.11,348.00,79.10,141.71,,15.76,30.64,98.00,311.00,297.63,168.28,110.51,55.19,42.33,78.42,271.49,177.80,202.46,211.21,
United States,California,Whole state,Steelhead,Commercial,Number (000's),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,WOC,WOC,Pink,Commercial,Number (000's),"6,665.35",24.00,"6,526.00",9.00,"7,433.00",17.00,"8,132.00",9.00,"6,040.00",13.00,"5,825.00",25.00,"5,086.00",8.00,"4,067.00",26.00,"2,021.00",2.00,973.00,4.00,"5,895.00",,"9,372.00",,"7,604.00",10.00,"5,700.00",2.00,"6,016.00",,"5,209.60",1.00,"3,184.00",5.00,"2,617.20",2.00,753.00,7.00,"6,307.30",10.00,771.30,4.00,"4,345.30",5.90,"1,008.49",9.20,"2,501.00",4.00,"2,422.20",1.00,"1,408.20",2.00,"2,322.00",,"4,708.00",,"4,136.00",,"1,953.00",,"4,284.00",,"2,088.00",,"3,471.00",,"3,333.00",,"2,094.57",0.20,"2,742.96",0.06,"1,873.64",0.90,53.90,0.40,784.30,0.34,"1,240.96",0.75,388.00,,515.00,0.69,"4,726.00",2.59,"4,528.33",1.67,"5,858.00",0.96,985.92,0.09,138.82,0.12,334.06,,428.53,0.39,707.30
United States,WOC,WOC,Chum,Commercial,Number (000's),"1,201.85","1,328.54","1,327.79","2,065.17","2,107.26","1,220.10","1,014.93","1,397.16",730.38,"1,136.74",942.37,"1,190.88","1,112.47","1,171.20",543.70,847.90,"1,561.90","1,683.60",640.40,439.90,616.80,"1,603.50",763.10,"1,230.20",596.70,"1,134.50","1,093.50",961.60,540.90,779.90,390.00,211.20,223.00,573.70,526.90,207.90,176.10,240.30,318.70,287.50,211.30,428.60,293.30,482.20,200.20,270.40,183.30,895.80,607.90,462.30,216.40,823.50,472.00,"1,286.00",131.00,"1,015.00",542.00,"1,119.00",557.00,778.00,"1,184.00","1,282.00","1,435.00","1,848.00",917.00,"1,109.00","1,093.00","1,509.00","1,153.76","1,315.50",745.67,734.30,417.45,706.90,256.00,295.30,"1,619.40","2,004.71","1,601.25","2,156.09",758.00,"1,660.00","1,483.06",930.88,660.03,950.22,"1,088.00","1,105.80","1,744.00","1,185.30","1,189.78","1,012.84","1,428.93",868.47,295.78,288.99,355.36,"1,054.09",184.80
United States,WOC,WOC,Sockeye,Commercial,Number (000's),"1,371.90",760.34,"1,084.08",684.22,"1,404.56","3,362.71",777.27,860.09,"1,640.37","2,749.52",728.63,606.93,"1,069.53","1,651.10",652.10,"1,066.00","2,251.50","3,145.70",315.60,397.60,792.80,"3,658.40",454.70,"1,201.00","1,322.10","1,395.80","1,252.00","1,309.80","2,089.90","4,986.10","1,135.60","1,113.70","1,805.30","5,488.30","2,029.10","1,272.89","1,454.80",790.30,"1,422.10",556.10,"1,050.60","1,403.70","2,193.00","1,005.30","1,686.70","1,386.30","3,172.60","1,270.20","2,680.50","2,512.00","1,693.00","1,334.00","1,872.00","1,396.00","1,806.00",556.00,"1,327.00","2,884.00",402.00,"1,712.00","2,992.00","2,755.00","2,005.00",899.00,"2,252.00","2,172.00","1,829.00",616.00,"2,727.55","1,841.00",413.85,334.51,"1,369.50",540.70,20.70,548.80,258.20,500.33,313.39,228.48,209.00,768.00,9.00,55.76,19.23,"1,989.27",288.58,172.73,40.00,752.58,122.19,34.04,26.87,"1,009.37",9.79,7.74,13.08,369.59,30.82
United States,WOC,WOC,Coho,Commercial,Number (000's),"1,747.51","1,506.84","1,709.13","1,290.48","1,428.87","1,323.02",997.34,"1,074.59","1,041.04","1,089.53","2,744.31","1,430.08","1,528.48","1,497.00","1,632.00","1,485.00","1,587.00",745.00,993.00,967.00,"1,335.00",821.00,"1,882.00","1,592.00","1,450.00","1,683.00","1,752.00","2,392.00","1,678.00","1,071.00","1,442.00","2,910.00","2,179.00","1,604.00","1,210.00",486.00,"1,469.00","1,624.00","1,553.00","2,098.00","2,571.00","3,117.00","2,933.00","2,563.00","1,823.00","3,465.00","4,138.00","2,336.00","2,956.00","4,082.00","2,813.00","4,793.00","2,287.00","2,448.00","2,523.00","2,789.00","1,987.00","2,490.00","1,406.00","1,227.00","1,731.00","3,226.00","2,648.00","2,447.00","2,112.00","1,601.00","1,807.00",637.00,356.52,555.30,485.45,377.37,190.14,233.60,300.50,741.80,686.20,658.60,684.94,875.77,536.60,392.40,402.61,388.46,812.87,482.44,557.19,555.57,526.00,934.20,141.96,399.75,334.81,324.49,215.74,337.18,535.55,381.83,302.84
United States,WOC,WOC,Chinook,Commercial,Number (000's),"2,551.65","1,949.31","2,100.80","1,515.66","1,550.18","1,684.71","1,695.30","1,436.22","1,624.92","1,541.33","1,640.84","1,749.04","1,940.96","1,257.65","1,214.78","1,687.25","1,929.47","1,832.49","1,467.67","1,896.26","2,230.80","2,434.03","2,361.06","1,899.54","1,522.67","1,521.26","1,693.49","1,665.08","1,598.12","1,681.04","2,220.00","2,067.25","1,498.87","1,187.71","1,134.00","1,144.00","1,429.00","1,134.00","1,388.00","1,399.00","1,322.00","1,150.00",964.00,"1,115.00","1,340.00","1,464.00","1,314.00","1,302.00","2,159.00","1,479.00","1,651.00","1,549.00","1,791.00","1,352.00","1,454.00","1,370.00","1,176.00","1,557.00",684.00,763.00,"1,046.00","1,807.00","2,237.00","2,692.00","1,566.00","1,164.00",723.00,560.00,608.54,474.30,"1,063.05",785.88,851.37,480.30,555.80,815.80,467.30,"1,119.70","1,204.29","1,149.88",890.00,382.10,466.09,234.85,431.77,684.34,732.61,840.42,"1,040.63","1,293.24","1,146.64",485.34,452.42,364.52,554.95,421.05,470.33,619.39,373.09
United States,WOC,WOC,Steelhead,Commercial,Number (000's),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.26,47.90,42.44,53.42,49.29,43.00,28.90,41.50,54.80,34.63,33.41,38.35,35.70,30.90,57.41,37.23,60.75,70.00,50.11,26.02,38.69,68.80,64.39,41.27,24.57,16.63,14.33,18.66,6.90,11.82,7.02
